EmpID,FirstName,LastName,StartDate,ExitDate,Supervisor,ADEmail,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DOB,GenderCode,Performance Score,Current Employee Rating
1054,Phillip,Salazar,12-Feb-23,,Christopher Romero,phillip.salazar@bilearner.com,Active,Part-Time,Zone A,Full-Time,10/5/1993,Male,Fully Meets,3
1055,Chaz,Webb,8-Sep-18,,Alec Hernandez,chaz.webb@bilearner.com,Active,Contract,Zone C,Full-Time,24-11-1995,Female,Fully Meets,3
1056,Desmond,Anderson,18-Nov-21,,Kari Bishop,desmond.anderson@bilearner.com,Active,Contract,Zone C,Temporary,1/9/1943,Male,Fully Meets,3
1057,Sophie,Decker,1-Jul-23,,Justin Grant,sophie.decker@bilearner.com,Active,Full-Time,Zone A,Full-Time,27-10-1998,Male,Fully Meets,3
1058,Lena,Bryan,18-Apr-22,,Sarah Sims,lena.bryan@bilearner.com,Active,Contract,Zone C,Temporary,13-03-1942,Male,Fully Meets,3
1059,Kelsie,Mccormick,29-Apr-23,,Emily Brennan,kelsie.mccormick@bilearner.com,Active,Part-Time,Zone C,Full-Time,23-05-1974,Female,Fully Meets,3
1060,Frida,Livingston,10-Oct-18,25-Dec-18,Sandra Black,frida.livingston@bilearner.com,Active,Part-Time,Zone B,Full-Time,5/2/1976,Female,Fully Meets,3
1061,Isai,Alvarado,20-Nov-22,,Laura Norman,isai.alvarado@bilearner.com,Active,Part-Time,Zone C,Part-Time,21-05-1993,Female,Fully Meets,3
1062,Travis,Vasquez,18-May-19,14-Jan-20,Amanda Hale,travis.vasquez@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Part-Time,3/11/1969,Male,Fully Meets,3
1063,Jazlene,Maynard,22-Jun-21,,James Baker,jazlene.maynard@bilearner.com,Active,Full-Time,Zone B,Temporary,19-04-1945,Female,Fully Meets,3
1064,Wyatt,Donovan,30-Mar-22,13-Apr-22,Terry Durham,wyatt.donovan@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Part-Time,24-02-1987,Male,Fully Meets,3
1065,Nathaly,Cooper,28-Aug-18,,Erik Simon,nathaly.cooper@bilearner.com,Active,Contract,Zone C,Temporary,26-06-1995,Male,Fully Meets,3
1066,Gage,Weeks,27-Dec-21,5-Jan-23,Summer Moreno,gage.weeks@bilearner.com,Active,Full-Time,Zone C,Temporary,23-04-1981,Male,Fully Meets,3
1067,Gavin,Frye,14-Nov-20,,Carla Cox,gavin.frye@bilearner.com,Active,Part-Time,Zone A,Temporary,7/12/1948,Female,Fully Meets,3
1068,Amber,Ross,1-Oct-21,,Mary Mendoza,amber.ross@bilearner.com,Active,Full-Time,Zone B,Part-Time,24-12-1998,Female,Fully Meets,3
1069,Wyatt,Edwards,13-Oct-18,28-May-23,Cassandra Smith,wyatt.edwards@bilearner.com,Active,Full-Time,Zone B,Part-Time,13-09-1975,Female,Fully Meets,3
1070,Karla,Reed,15-Dec-18,28-May-22,Warren Baker,karla.reed@bilearner.com,Active,Full-Time,Zone C,Temporary,4/11/1998,Male,Fully Meets,3
1071,Yadira,Mcmillan,28-Mar-19,17-Oct-20,Amy Bell,yadira.mcmillan@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,23-06-1968,Male,Fully Meets,3
1072,Fernando,Mcconnell,27-Dec-18,,Teresa Lopez,fernando.mcconnell@bilearner.com,Active,Part-Time,Zone C,Part-Time,20-01-1977,Female,Fully Meets,3
1073,Sean,Bean,11-May-19,,Kimberly Holland,sean.bean@bilearner.com,Active,Full-Time,Zone A,Full-Time,24-09-1998,Male,Fully Meets,3
1074,Lilianna,Mccall,19-Feb-21,24-Feb-23,Robert Garcia,lilianna.mccall@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,8/7/1983,Male,Fully Meets,3
1075,Salvador,Thomas,5-Nov-22,16-Apr-23,Nicholas Martinez,salvador.thomas@bilearner.com,Active,Part-Time,Zone B,Full-Time,23-04-1968,Male,Fully Meets,3
1076,Jair,Silva,22-Mar-20,28-Sep-20,Carlos Barnes,jair.silva@bilearner.com,Active,Contract,Zone C,Part-Time,28-01-1943,Female,Fully Meets,3
1077,Derek,Moreno,2-Feb-19,,Allison Jacobs,derek.moreno@bilearner.com,Active,Contract,Zone B,Temporary,10/5/1992,Female,Fully Meets,3
1078,Litzy,Conner,24-Feb-20,16-Jun-21,Angela Ramsey,litzy.conner@bilearner.com,Active,Contract,Zone C,Temporary,19-03-1997,Female,Fully Meets,3
1079,Joanna,Burnett,7-Apr-21,1-May-22,Malik Smith,joanna.burnett@bilearner.com,Active,Part-Time,Zone B,Full-Time,11/4/2000,Female,Fully Meets,3
1080,Abdullah,Frederick,14-Nov-20,,Jessica Lewis,abdullah.frederick@bilearner.com,Active,Part-Time,Zone C,Full-Time,4/8/1988,Male,Fully Meets,3
1081,Armani,Porter,17-Jan-22,10-Aug-22,Kayla Ibarra,armani.porter@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,24-08-1965,Male,Fully Meets,3
1082,Taylor,Sanders,2-Sep-21,27-Jun-23,Ryan Mathews,taylor.sanders@bilearner.com,Active,Part-Time,Zone B,Part-Time,3/3/1976,Male,Fully Meets,3
1083,Iliana,Randall,30-Jul-23,,Melissa Scott,iliana.randall@bilearner.com,Active,Part-Time,Zone A,Full-Time,9/1/1963,Female,Fully Meets,3
1084,Luke,Henderson,27-Jun-23,,Robert Schmitt,luke.henderson@bilearner.com,Active,Contract,Zone C,Part-Time,12/8/1989,Male,Fully Meets,3
1085,Madelyn,Lambert,27-Mar-22,,Patricia Wallace,madelyn.lambert@bilearner.com,Active,Contract,Zone B,Full-Time,10/3/1952,Male,Fully Meets,3
1086,Ava,Pace,12-Aug-22,20-Oct-22,Justin Young,ava.pace@bilearner.com,Active,Contract,Zone A,Temporary,30-07-1973,Female,Fully Meets,3
1087,Delaney,Bruce,8-Jul-22,4-Aug-23,Robert Salinas,delaney.bruce@bilearner.com,Active,Part-Time,Zone A,Part-Time,5/8/1974,Female,Fully Meets,3
1088,Jair,Bullock,15-Aug-20,23-Jan-21,Mary Anderson,jair.bullock@bilearner.com,Active,Contract,Zone B,Part-Time,8/4/1991,Female,Fully Meets,3
1089,Kayla,Farrell,27-May-23,14-Jun-23,Jennifer Stevens,kayla.farrell@bilearner.com,Active,Full-Time,Zone A,Temporary,29-04-1953,Female,Fully Meets,3
1090,Taylor,Gamble,2-Jan-23,,Jennifer Murphy,taylor.gamble@bilearner.com,Active,Part-Time,Zone C,Full-Time,28-08-1965,Female,Fully Meets,3
1091,Carl,Desimone,16-Nov-18,3-Apr-21,Daniel Booth,carl.desimone@bilearner.com,Active,Contract,Zone B,Temporary,26-08-1986,Male,Fully Meets,3
1092,Sophia,Theamstern,12-Jul-22,,Martin Jackson,sophia.theamstern@bilearner.com,Active,Part-Time,Zone C,Full-Time,27-01-1970,Female,Fully Meets,3
1093,Kara,Harrison,16-Dec-22,,Elizabeth Richards,kara.harrison@bilearner.com,Active,Contract,Zone B,Part-Time,26-04-1979,Female,Fully Meets,3
1094,Ming,Huynh,8-May-23,,Jose Bray,ming.huynh@bilearner.com,Active,Part-Time,Zone A,Full-Time,18-03-1994,Female,Fully Meets,3
1095,Karen,Mancuso,7-Apr-23,,Jamie Frye,karen.mancuso@bilearner.com,Active,Full-Time,Zone A,Temporary,28-11-1941,Female,Fully Meets,3
1096,Linda,Anderson,15-Feb-22,19-Oct-22,Adam Hunt,linda.anderson@bilearner.com,Active,Part-Time,Zone C,Part-Time,11/1/1973,Female,Fully Meets,3
1097,Nilson,Fernandes,17-Jul-23,3-Aug-23,Jeffrey Saunders,nilson.fernandes@bilearner.com,Active,Contract,Zone B,Part-Time,2/8/1999,Male,Fully Meets,3
1098,Alain,Robinson,3-May-19,2-Jun-23,Stephanie Griffin,alain.robinson@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,10/1/1993,Male,Fully Meets,3
1099,Seffi,Shields,25-Mar-22,22-Apr-22,Robert Sullivan,seffi.shields@bilearner.com,Active,Part-Time,Zone A,Part-Time,24-12-1971,Female,Fully Meets,3
1100,Horia,Ndzi,7-Apr-20,,Charles Delacruz,horia.ndzi@bilearner.com,Active,Full-Time,Zone C,Temporary,10/5/1964,Male,Fully Meets,3
1101,Evelyn,Girifalco,10-Mar-21,,John Alvarez,evelyn.girifalco@bilearner.com,Active,Full-Time,Zone A,Part-Time,19-03-1944,Female,Fully Meets,3
1102,Ermine,Pelletier,4-Aug-19,,Margaret Lee,ermine.pelletier@bilearner.com,Active,Part-Time,Zone A,Part-Time,19-09-1953,Female,Fully Meets,3
1103,Samuel,MacLennan,11-Apr-21,27-May-23,Chad Moreno,samuel.maclennan@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,2/4/1957,Male,Fully Meets,3
1104,Sean,Bernstein,16-Jun-19,,Matthew West,sean.bernstein@bilearner.com,Active,Part-Time,Zone C,Temporary,14-09-1995,Male,Fully Meets,3
1105,Shakira,Perry,8-Oct-20,4-Dec-22,Mark Jacobs,shakira.perry@bilearner.com,Voluntarily Terminated,Contract,Zone A,Full-Time,11/10/1948,Female,Fully Meets,3
1106,Michael J,Fitzpatrick,18-Aug-21,,Isaac Long,michael j.fitzpatrick@bilearner.com,Active,Full-Time,Zone B,Temporary,1/1/1995,Male,Fully Meets,3
1107,Cybil,Trzeciak,16-Mar-20,,Amanda Marshall,cybil.trzeciak@bilearner.com,Active,Contract,Zone A,Part-Time,9/2/1992,Female,Fully Meets,3
1108,Barry,Wilber,24-Jan-19,,Danielle Jones,barry.wilber@bilearner.com,Active,Full-Time,Zone A,Full-Time,18-04-1969,Male,Fully Meets,3
1109,Enola,Chivukula,11-Jun-22,25-Sep-22,Timothy Moore,enola.chivukula@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Part-Time,1/10/1981,Female,Fully Meets,3
1110,Joelle,Burke,2-Jul-22,,Joshua Vasquez,joelle.burke@bilearner.com,Active,Full-Time,Zone B,Temporary,5/5/1987,Female,Fully Meets,3
1111,Alexandra,Kirill,8-Sep-19,29-Aug-20,Mark Hernandez,alexandra.kirill@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,31-05-1952,Female,Fully Meets,3
1112,Celeste,Johnson,10-Jul-22,,Kristi Andrews,celeste.johnson@bilearner.com,Active,Full-Time,Zone A,Part-Time,15-07-1975,Female,Fully Meets,3
1113,Nathalia,Hendrix,24-Apr-22,,Kenneth Carter,nathalia.hendrix@bilearner.com,Active,Contract,Zone B,Part-Time,3/9/1976,Female,Fully Meets,3
1114,Justus,Bowen,31-Mar-20,,John Smith,justus.bowen@bilearner.com,Active,Full-Time,Zone C,Part-Time,31-12-1960,Female,Fully Meets,3
1115,Marcus,Bender,23-Mar-19,,Bradley Butler,marcus.bender@bilearner.com,Active,Contract,Zone A,Part-Time,19-02-1997,Male,Fully Meets,3
1116,Ryker,Logan,9-Mar-19,12-Jul-23,Ryan Jenkins,ryker.logan@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Full-Time,10/8/1984,Male,Fully Meets,3
1117,Payten,Middleton,21-Feb-19,6-Mar-19,Dennis Martinez,payten.middleton@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,23-08-1997,Male,Fully Meets,3
1118,Harrison,Hunt,4-Oct-19,26-Nov-22,Stephen Parks,harrison.hunt@bilearner.com,Active,Full-Time,Zone B,Temporary,29-02-1976,Male,Fully Meets,3
1119,Orlando,Henderson,24-Nov-19,20-Dec-20,Brenda Garza DDS,orlando.henderson@bilearner.com,Active,Part-Time,Zone C,Part-Time,31-12-1994,Female,Fully Meets,3
1120,Darian,Potts,17-Aug-20,,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,Active,Part-Time,Zone B,Temporary,20-09-1968,Female,Fully Meets,3
1121,Isabela,Collins,16-Mar-21,,Alyssa Gill,isabela.collins@bilearner.com,Active,Part-Time,Zone C,Full-Time,29-05-1981,Female,Fully Meets,3
1122,Sierra,Macias,16-Nov-21,26-Aug-22,Miss Haley Duke DVM,sierra.macias@bilearner.com,Active,Contract,Zone C,Part-Time,13-11-1975,Female,Fully Meets,3
1123,Giuliana,Farmer,3-May-22,,Barbara Gardner,giuliana.farmer@bilearner.com,Active,Full-Time,Zone B,Full-Time,6/11/1965,Female,Fully Meets,3
1124,Pierce,Robbins,24-Dec-19,11-Nov-22,Monique Hudson DDS,pierce.robbins@bilearner.com,Active,Full-Time,Zone A,Full-Time,17-06-1986,Female,Fully Meets,3
1125,Lamont,Bridges,21-Oct-21,,Angela Peterson,lamont.bridges@bilearner.com,Active,Contract,Zone B,Part-Time,5/5/1991,Male,Fully Meets,3
1126,Gretchen,Richard,8-Sep-18,6-Mar-20,Tony Pratt,gretchen.richard@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,27-10-1959,Male,Fully Meets,3
1127,Axel,Hart,26-Feb-19,,Keith Lyons,axel.hart@bilearner.com,Active,Full-Time,Zone A,Full-Time,28-03-2001,Male,Fully Meets,3
1128,Emma,Escobar,21-Apr-23,,Kevin Calderon,emma.escobar@bilearner.com,Active,Part-Time,Zone B,Part-Time,20-06-1957,Female,Fully Meets,3
1129,Maximilian,Craig,19-Sep-19,23-Oct-21,Laura Reid,maximilian.craig@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,17-05-1956,Female,Fully Meets,3
1130,Erik,Padilla,23-Dec-20,,Stacey Fowler,erik.padilla@bilearner.com,Active,Contract,Zone A,Part-Time,17-02-1997,Female,Fully Meets,3
1131,Gilbert,Duffy,29-Mar-19,,Stephen Hebert,gilbert.duffy@bilearner.com,Active,Part-Time,Zone B,Part-Time,22-03-1995,Female,Fully Meets,3
1132,Raymond,Ayers,15-May-21,3-May-23,James Burgess,raymond.ayers@bilearner.com,Voluntarily Terminated,Contract,Zone B,Full-Time,4/11/1963,Female,Fully Meets,3
1133,Vincent,Wyatt,14-Mar-22,2-Oct-22,Jordan Robinson,vincent.wyatt@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,20-11-1949,Female,Fully Meets,3
1134,Micah,Stanley,6-Dec-21,8-Jan-22,Matthew Baker,micah.stanley@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,7/9/1996,Female,Fully Meets,3
1135,Evan,Chen,27-Oct-21,,Anita Dudley,evan.chen@bilearner.com,Active,Full-Time,Zone A,Temporary,30-08-1964,Male,Fully Meets,3
1136,Serenity,Thornton,1-Apr-23,,Marilyn Cook,serenity.thornton@bilearner.com,Active,Full-Time,Zone A,Temporary,27-03-1946,Male,Fully Meets,3
1137,Talan,Rivas,29-May-19,,Brian Hamilton,talan.rivas@bilearner.com,Active,Full-Time,Zone C,Part-Time,28-02-1954,Male,Fully Meets,3
1138,Calvin,Braun,12-Jul-19,12-Jul-22,David Park,calvin.braun@bilearner.com,Active,Full-Time,Zone B,Temporary,2/8/1983,Male,Fully Meets,3
1139,Cale,Bender,10-Aug-18,21-Feb-22,Victoria Campbell,cale.bender@bilearner.com,Active,Contract,Zone A,Temporary,11/4/1953,Male,Fully Meets,3
1140,Kirsten,Vance,29-Sep-21,,Anthony Steele,kirsten.vance@bilearner.com,Active,Part-Time,Zone C,Full-Time,11/8/1988,Female,Fully Meets,3
1141,Cade,Cox,5-Aug-21,,Terry Henson,cade.cox@bilearner.com,Active,Contract,Zone A,Full-Time,14-08-1941,Female,Fully Meets,3
1142,Ibrahim,Wolfe,2-Aug-23,,Katie Lucas,ibrahim.wolfe@bilearner.com,Active,Full-Time,Zone B,Temporary,10/11/1992,Female,Fully Meets,3
1143,Elianna,Schmitt,2-Sep-18,28-Jul-21,Margaret Gamble,elianna.schmitt@bilearner.com,Active,Contract,Zone A,Full-Time,20-06-1942,Female,Fully Meets,3
1144,Colby,Wolfe,13-Oct-19,,Heidi Wang,colby.wolfe@bilearner.com,Active,Part-Time,Zone B,Part-Time,16-04-1963,Female,Fully Meets,3
1145,Autumn,Barrera,24-Sep-20,,David Moore,autumn.barrera@bilearner.com,Active,Contract,Zone B,Full-Time,4/3/1948,Male,Fully Meets,3
1146,Emmalee,Cervantes,6-Aug-23,,Richard Harvey,emmalee.cervantes@bilearner.com,Active,Contract,Zone C,Part-Time,10/11/1963,Male,Fully Meets,3
1147,Ernest,Willis,11-Jun-19,27-Feb-22,Lisa Shaw,ernest.willis@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Full-Time,30-09-1943,Female,Fully Meets,3
1148,Jaxon,Anderson,14-Feb-19,,Christopher Adams,jaxon.anderson@bilearner.com,Active,Part-Time,Zone A,Temporary,22-06-1943,Female,Fully Meets,3
1149,Precious,Caldwell,17-Mar-22,,Brittany Brown,precious.caldwell@bilearner.com,Active,Part-Time,Zone C,Temporary,17-09-1941,Female,Fully Meets,3
1150,Yahir,Serrano,5-Aug-20,,Riley Schultz,yahir.serrano@bilearner.com,Active,Part-Time,Zone A,Full-Time,3/4/1981,Female,Fully Meets,3
1151,Krystal,Peterson,23-Aug-22,,Bradley Mitchell,krystal.peterson@bilearner.com,Active,Part-Time,Zone A,Part-Time,29-06-1978,Male,Fully Meets,3
1152,Jadyn,Haley,12-Jan-23,,Misty Mcknight,jadyn.haley@bilearner.com,Active,Full-Time,Zone A,Full-Time,2/10/1963,Female,Fully Meets,3
1153,Davis,Roberts,14-Apr-20,10-Sep-21,Brian Hudson,davis.roberts@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,20-10-1941,Female,Fully Meets,3
1154,Meadow,Avery,27-Sep-21,5-Feb-23,Andrew Perez,meadow.avery@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Part-Time,1/11/1987,Female,Fully Meets,3
1155,Allyson,Owen,17-Nov-18,12-Mar-20,Kimberly Marshall,allyson.owen@bilearner.com,Voluntarily Terminated,Contract,Zone A,Temporary,6/11/1951,Female,Fully Meets,3
1156,Francisco,Simon,22-Jul-19,28-Feb-23,Ashley Washington,francisco.simon@bilearner.com,Voluntarily Terminated,Contract,Zone A,Full-Time,20-04-1980,Male,Fully Meets,3
1157,Trent,Christian,10-Feb-19,,Kristen Chan,trent.christian@bilearner.com,Active,Part-Time,Zone A,Temporary,18-03-1996,Male,Fully Meets,3
1158,Chaya,Boyd,22-Nov-18,19-Jul-20,Sean Ellis,chaya.boyd@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Full-Time,4/7/1958,Male,Fully Meets,3
1159,Nehemiah,Rivas,23-Apr-23,,Jennifer Cox,nehemiah.rivas@bilearner.com,Active,Part-Time,Zone A,Temporary,3/6/1979,Male,Fully Meets,3
1160,Wyatt,Spence,26-Dec-22,23-May-23,Kevin Coleman,wyatt.spence@bilearner.com,Active,Part-Time,Zone B,Full-Time,10/9/1976,Female,Fully Meets,3
1161,Abram,Fisher,14-Jun-20,,Brian Henderson,abram.fisher@bilearner.com,Active,Contract,Zone B,Part-Time,30-08-1954,Female,Fully Meets,3
1162,Jayleen,Oconnell,29-Mar-22,20-May-23,Alyssa Myers DVM,jayleen.oconnell@bilearner.com,Active,Full-Time,Zone C,Temporary,17-08-1983,Female,Fully Meets,3
1163,Jordon,Meadows,18-Dec-22,,Julie Griffin,jordon.meadows@bilearner.com,Active,Contract,Zone A,Part-Time,7/2/1996,Female,Fully Meets,3
1164,Justice,Pineda,21-Mar-19,,Curtis Fitzpatrick,justice.pineda@bilearner.com,Active,Part-Time,Zone A,Part-Time,25-10-1950,Female,Fully Meets,3
1165,Isiah,Decker,8-Feb-21,,Elizabeth Garcia,isiah.decker@bilearner.com,Active,Full-Time,Zone C,Full-Time,9/9/1998,Female,Fully Meets,3
1166,Giada,Boone,6-Jun-22,,Michelle Castillo,giada.boone@bilearner.com,Active,Full-Time,Zone A,Temporary,13-01-1965,Male,Fully Meets,3
1167,Camryn,Guerra,1-Nov-21,,Caroline Grant,camryn.guerra@bilearner.com,Active,Contract,Zone B,Full-Time,1/9/1955,Female,Fully Meets,3
1168,Melody,Rollins,19-Jan-23,,Mark Ellis,melody.rollins@bilearner.com,Active,Contract,Zone A,Full-Time,10/1/1951,Female,Fully Meets,3
1169,Lucia,Cummings,30-Jul-20,,Mrs. Danielle Dickerson DDS,lucia.cummings@bilearner.com,Active,Contract,Zone B,Part-Time,15-09-1960,Female,Fully Meets,3
1170,Jaylen,Serrano,16-Jul-23,,Stacy Ellis,jaylen.serrano@bilearner.com,Active,Part-Time,Zone C,Full-Time,18-07-1951,Female,Fully Meets,3
1171,Jayson,Bright,16-Jun-22,,Hannah Bailey,jayson.bright@bilearner.com,Active,Part-Time,Zone A,Part-Time,24-07-1953,Female,Fully Meets,3
1172,Carlie,Wilkerson,13-Jun-21,27-May-22,Charles Rogers,carlie.wilkerson@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Full-Time,20-05-1952,Male,Fully Meets,3
1173,Kaylyn,Patrick,14-Nov-20,1-Nov-21,Christine Foster,kaylyn.patrick@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Full-Time,30-01-1968,Female,Fully Meets,3
1174,Evie,Pope,16-Jun-20,13-Mar-23,Tyler Brown,evie.pope@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,10/12/1973,Female,Fully Meets,3
1175,Nayeli,Kelley,20-Dec-18,24-Dec-20,Holly Nichols,nayeli.kelley@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,4/8/1996,Female,Fully Meets,3
1176,Krista,Franco,29-Oct-22,,Jennifer Phillips,krista.franco@bilearner.com,Active,Contract,Zone A,Part-Time,27-12-1960,Female,Fully Meets,3
1177,Teresa,Farrell,20-Jul-20,,Shannon Cruz,teresa.farrell@bilearner.com,Active,Contract,Zone A,Temporary,6/7/1968,Female,Fully Meets,3
1178,Dorian,Fox,3-Oct-21,19-Dec-21,Jamie Lowe,dorian.fox@bilearner.com,Voluntarily Terminated,Contract,Zone C,Part-Time,7/5/1959,Male,Fully Meets,3
1179,Madeleine,Sherman,16-Jul-22,,Paige Calderon,madeleine.sherman@bilearner.com,Active,Part-Time,Zone A,Full-Time,8/9/1990,Male,Fully Meets,3
1180,Allan,Butler,30-Jun-20,,Jacob Taylor,allan.butler@bilearner.com,Active,Full-Time,Zone B,Full-Time,30-11-1944,Male,Fully Meets,3
1181,Nevaeh,Davila,13-Jun-21,,Sandra Pollard,nevaeh.davila@bilearner.com,Active,Full-Time,Zone C,Part-Time,16-06-1993,Male,Fully Meets,3
1182,Gunnar,Webster,29-Dec-20,24-Oct-22,Alex Cox,gunnar.webster@bilearner.com,Active,Full-Time,Zone C,Temporary,9/12/1973,Female,Fully Meets,3
1183,Aydin,Tate,3-Feb-22,,Jon Adams,aydin.tate@bilearner.com,Active,Part-Time,Zone A,Full-Time,18-12-1946,Female,Fully Meets,3
1184,Patrick,Mckinney,10-Jan-22,11-May-23,Cassandra Cox,patrick.mckinney@bilearner.com,Active,Full-Time,Zone B,Temporary,1/10/1951,Female,Fully Meets,3
1185,Milagros,Foley,13-Dec-18,,Lucas Duffy,milagros.foley@bilearner.com,Active,Part-Time,Zone A,Full-Time,22-02-1973,Female,Fully Meets,3
1186,Rachael,Buck,3-Mar-21,,Ashley Ellis,rachael.buck@bilearner.com,Active,Full-Time,Zone A,Temporary,25-08-1983,Female,Fully Meets,3
1187,Rigoberto,Townsend,4-Jul-21,,Allison Figueroa,rigoberto.townsend@bilearner.com,Active,Part-Time,Zone A,Full-Time,15-09-1997,Female,Fully Meets,3
1188,Reagan,Odonnell,6-Feb-20,21-Jul-21,Alex Bernard,reagan.odonnell@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,28-05-1979,Male,Fully Meets,3
1189,Roy,Morse,28-Jun-20,11-Jul-22,Micheal Bryant,roy.morse@bilearner.com,Voluntarily Terminated,Contract,Zone C,Full-Time,7/3/1988,Female,Fully Meets,3
1190,Rafael,Buchanan,22-Dec-20,20-Nov-21,Bryan Simpson,rafael.buchanan@bilearner.com,Voluntarily Terminated,Contract,Zone B,Full-Time,20-04-1998,Female,Fully Meets,3
1191,Kaitlynn,Herman,24-Nov-19,,Tamara Carter,kaitlynn.herman@bilearner.com,Active,Full-Time,Zone B,Full-Time,25-04-1978,Female,Fully Meets,3
1192,Marquise,Santana,23-Sep-22,,Bryan Harris,marquise.santana@bilearner.com,Active,Full-Time,Zone C,Full-Time,7/12/1988,Female,Fully Meets,3
1193,Jamarion,Mitchell,6-Feb-20,23-Jan-22,Anna Meyers,jamarion.mitchell@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,18-09-1950,Female,Fully Meets,3
1194,Gabrielle,Hardy,14-Jan-19,6-Aug-21,Christopher Levy,gabrielle.hardy@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,8/3/1953,Male,Fully Meets,3
1195,Savion,Stokes,25-Jun-19,15-May-22,David Maddox,savion.stokes@bilearner.com,Leave of Absence,Part-Time,Zone C,Part-Time,27-03-1967,Female,Fully Meets,3
1196,Trevin,Summers,9-Mar-19,,John Lambert,trevin.summers@bilearner.com,Active,Part-Time,Zone C,Temporary,7/11/1978,Female,Fully Meets,3
1197,Hailie,Bell,13-Jun-20,,Anthony Cross,hailie.bell@bilearner.com,Active,Full-Time,Zone B,Part-Time,12/6/1958,Female,Fully Meets,3
1198,Audrey,Stevens,22-Jan-19,,Daniel Blackburn,audrey.stevens@bilearner.com,Active,Contract,Zone B,Part-Time,28-09-1952,Female,Fully Meets,3
1199,Jason,Munoz,12-Dec-20,,Richard Graves,jason.munoz@bilearner.com,Active,Full-Time,Zone B,Part-Time,14-04-1950,Female,Fully Meets,3
1200,Carlee,Foley,27-Apr-22,,Sheryl Scott,carlee.foley@bilearner.com,Active,Part-Time,Zone A,Full-Time,8/10/1977,Female,Fully Meets,3
1201,Sarahi,Dodson,11-Apr-22,26-Sep-22,Robert Hill,sarahi.dodson@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,27-01-1954,Male,Fully Meets,3
1202,Faith,Carey,1-Sep-22,2-Dec-22,Emily Rogers,faith.carey@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,20-06-1983,Male,Fully Meets,3
1203,Mylie,Salazar,8-Sep-18,,Jasmine Johnson,mylie.salazar@bilearner.com,Active,Contract,Zone A,Part-Time,16-01-1987,Male,Fully Meets,3
1204,Pablo,Parker,24-Nov-22,5-Aug-23,Melissa Tucker,pablo.parker@bilearner.com,Active,Full-Time,Zone B,Temporary,26-08-1948,Male,Fully Meets,3
1205,Ulises,Shea,23-Jul-20,,Timothy Higgins,ulises.shea@bilearner.com,Active,Full-Time,Zone C,Part-Time,4/5/1956,Female,Fully Meets,3
